ID,SEX,AGE,JOB_TYPE,DEPENDENTS,TELEPHONE,FOREIGN_WORKER,EMPLOYMENT_DURATION,PROPERTY,HOUSING,CURRENT_RESIDENCE_DURATION
1219972,M,28.0,0.0,2.0,1.0,1.0,4.0,SAVINGS_INSURANCE,RENT,3.0
416455,M,43.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,4.0
270077,F,41.0,0.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,RENT,3.0
339372,F,19.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0
493833,M,29.0,3.0,2.0,1.0,1.0,11.0,SAVINGS_INSURANCE,OWN,4.0
380106,F,21.0,3.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,OWN,2.0
1129047,F,56.0,3.0,1.0,1.0,1.0,12.0,CAR_OTHER,FREE,3.0
1021226,M,44.0,1.0,1.0,1.0,0.0,8.0,CAR_OTHER,OWN,5.0
1119846,F,42.0,3.0,1.0,1.0,1.0,9.0,CAR_OTHER,FREE,4.0
439384,M,24.0,3.0,1.0,0.0,1.0,5.0,REAL_ESTATE,OWN,2.0
681968,M,42.0,3.0,1.0,0.0,1.0,6.0,CAR_OTHER,OWN,4.0
969739,M,48.0,2.0,1.0,1.0,1.0,12.0,UNKNOWN,FREE,5.0
248441,M,52.0,3.0,2.0,1.0,1.0,10.0,UNKNOWN,FREE,5.0
581456,M,56.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,OWN,5.0
1086927,M,49.0,1.0,1.0,1.0,1.0,11.0,UNKNOWN,FREE,5.0
861645,F,21.0,3.0,1.0,0.0,1.0,4.0,REAL_ESTATE,RENT,1.0
537256,F,28.0,3.0,2.0,1.0,1.0,15.0,CAR_OTHER,FREE,5.0
627359,F,39.0,3.0,,1.0,1.0,5.0,UNKNOWN,OWN,3.0
613910,F,22.0,3.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,2.0
624448,M,34.0,2.0,1.0,0.0,1.0,8.0,SAVINGS_INSURANCE,OWN,3.0
733693,M,45.0,2.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
277301,M,59.0,3.0,2.0,1.0,1.0,7.0,UNKNOWN,OWN,5.0
265910,M,37.0,1.0,1.0,0.0,1.0,11.0,CAR_OTHER,OWN,2.0
376449,M,31.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0
362554,M,39.0,3.0,1.0,1.0,1.0,3.0,UNKNOWN,OWN,4.0
269870,M,52.0,3.0,2.0,1.0,1.0,6.0,UNKNOWN,OWN,4.0
333910,M,46.0,3.0,1.0,0.0,1.0,8.0,CAR_OTHER,OWN,3.0
511768,F,53.0,3.0,1.0,0.0,1.0,6.0,CAR_OTHER,FREE,3.0
811388,M,34.0,3.0,1.0,0.0,0.0,10.0,REAL_ESTATE,OWN,4.0
1219908,M,26.0,1.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,3.0
684755,F,42.0,3.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,2.0
628069,M,27.0,1.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,4.0
567687,M,43.0,2.0,1.0,1.0,1.0,2.0,UNKNOWN,OWN,3.0
682004,M,30.0,2.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,4.0
868996,M,37.0,0.0,1.0,1.0,1.0,3.0,UNKNOWN,OWN,2.0
903501,M,55.0,3.0,2.0,1.0,1.0,10.0,UNKNOWN,FREE,4.0
681972,F,36.0,1.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
1257468,M,39.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,2.0
1078257,F,30.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,4.0
669245,F,,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
761769,F,43.0,1.0,2.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,4.0
480161,M,32.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,2.0
110451,M,32.0,2.0,2.0,1.0,1.0,5.0,CAR_OTHER,OWN,5.0
800574,M,35.0,3.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0
657491,F,48.0,2.0,1.0,0.0,1.0,11.0,SAVINGS_INSURANCE,OWN,4.0
291660,M,33.0,3.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,RENT,4.0
1088716,M,22.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
388138,M,28.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,2.0
1137206,F,39.0,0.0,1.0,0.0,1.0,3.0,UNKNOWN,OWN,3.0
1262898,M,29.0,3.0,1.0,0.0,1.0,10.0,SAVINGS_INSURANCE,OWN,3.0
278589,M,28.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,3.0
703791,M,53.0,2.0,2.0,1.0,1.0,6.0,UNKNOWN,OWN,5.0
937975,M,33.0,1.0,1.0,0.0,1.0,6.0,CAR_OTHER,RENT,4.0
654526,M,47.0,3.0,2.0,1.0,1.0,6.0,UNKNOWN,OWN,4.0
810778,M,32.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,3.0
428552,M,27.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
628013,M,43.0,3.0,2.0,0.0,1.0,12.0,CAR_OTHER,OWN,2.0
67028,M,47.0,3.0,1.0,0.0,1.0,11.0,UNKNOWN,OWN,3.0
179005,M,26.0,1.0,1.0,1.0,1.0,5.0,CAR_OTHER,FREE,1.0
799957,F,19.0,3.0,1.0,0.0,1.0,2.0,REAL_ESTATE,RENT,1.0
796926,M,29.0,3.0,1.0,0.0,1.0,2.0,REAL_ESTATE,OWN,2.0
863238,F,19.0,3.0,1.0,0.0,1.0,7.0,REAL_ESTATE,OWN,2.0
77168,M,42.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,4.0
83927,M,32.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,2.0
391175,F,28.0,0.0,1.0,0.0,1.0,9.0,REAL_ESTATE,OWN,4.0
1176928,F,35.0,3.0,1.0,1.0,1.0,8.0,SAVINGS_INSURANCE,OWN,4.0
47720,M,39.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,2.0
1081144,F,37.0,3.0,1.0,0.0,1.0,3.0,REAL_ESTATE,OWN,2.0
458528,F,23.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0
672586,F,23.0,3.0,1.0,1.0,1.0,0.0,REAL_ESTATE,RENT,1.0
889492,M,41.0,3.0,1.0,1.0,1.0,5.0,CAR_OTHER,OWN,4.0
614778,F,29.0,0.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,1.0
445488,M,51.0,2.0,2.0,1.0,1.0,5.0,UNKNOWN,FREE,5.0
447661,M,33.0,3.0,2.0,1.0,1.0,9.0,CAR_OTHER,OWN,3.0
372578,,33.0,3.0,1.0,0.0,,7.0,SAVINGS_INSURANCE,FREE,1.0
857089,F,26.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,2.0
937991,M,36.0,1.0,1.0,0.0,1.0,8.0,UNKNOWN,OWN,2.0
794577,M,27.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,1.0
923346,M,36.0,2.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,FREE,3.0
385515,M,19.0,0.0,1.0,1.0,1.0,4.0,REAL_ESTATE,RENT,3.0
1032747,F,42.0,3.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,OWN,4.0
800841,M,41.0,1.0,2.0,1.0,1.0,3.0,UNKNOWN,OWN,3.0
1078209,F,34.0,3.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,3.0
1033857,M,40.0,1.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
99608,M,36.0,2.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,4.0
1297945,F,36.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
1153968,M,45.0,2.0,2.0,1.0,1.0,7.0,UNKNOWN,FREE,4.0
952694,F,41.0,1.0,1.0,1.0,1.0,10.0,SAVINGS_INSURANCE,OWN,2.0
489538,M,33.0,1.0,1.0,0.0,1.0,1.0,REAL_ESTATE,OWN,1.0
1144091,F,43.0,3.0,1.0,1.0,1.0,3.0,UNKNOWN,FREE,4.0
678902,F,44.0,3.0,1.0,1.0,1.0,2.0,SAVINGS_INSURANCE,OWN,4.0
548944,M,36.0,3.0,1.0,0.0,1.0,2.0,CAR_OTHER,OWN,4.0
143520,F,39.0,2.0,1.0,0.0,1.0,11.0,CAR_OTHER,OWN,3.0
277718,M,29.0,2.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
374603,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
760160,M,28.0,3.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,3.0
1272003,F,20.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
489964,F,50.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0
1164980,F,20.0,3.0,1.0,0.0,1.0,2.0,REAL_ESTATE,OWN,1.0
998400,F,37.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,2.0
115488,M,25.0,1.0,1.0,0.0,1.0,0.0,REAL_ESTATE,,1.0
666314,M,47.0,3.0,1.0,1.0,1.0,5.0,CAR_OTHER,FREE,4.0
939352,M,19.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,3.0
1080662,M,20.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
1165292,F,24.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
886802,F,37.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,3.0
473140,M,29.0,3.0,1.0,0.0,1.0,11.0,CAR_OTHER,OWN,4.0
64249,F,26.0,1.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,3.0
906796,M,36.0,2.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,4.0
988053,F,32.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,2.0
680698,F,21.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
646959,M,24.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0
1103271,F,28.0,1.0,2.0,0.0,1.0,0.0,REAL_ESTATE,RENT,3.0
1110577,F,40.0,0.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0
60115,F,33.0,3.0,1.0,1.0,1.0,4.0,REAL_ESTATE,OWN,2.0
481209,M,51.0,2.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,4.0
728454,M,31.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
275901,F,22.0,0.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
601670,F,42.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,2.0
410643,M,35.0,3.0,1.0,0.0,1.0,13.0,SAVINGS_INSURANCE,OWN,3.0
1318378,M,43.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,3.0
1302882,F,33.0,,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0
368725,M,41.0,2.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,4.0
1175629,M,27.0,3.0,1.0,1.0,1.0,4.0,REAL_ESTATE,OWN,3.0
312858,M,27.0,3.0,1.0,1.0,1.0,0.0,CAR_OTHER,OWN,3.0
926453,M,27.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,3.0
1125065,M,48.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,OWN,5.0
800010,F,39.0,3.0,1.0,1.0,1.0,5.0,SAVINGS_INSURANCE,OWN,1.0
87326,M,56.0,2.0,2.0,1.0,1.0,3.0,SAVINGS_INSURANCE,OWN,4.0
586896,M,39.0,0.0,1.0,1.0,1.0,10.0,CAR_OTHER,RENT,3.0
379823,F,,3.0,1.0,0.0,1.0,2.0,REAL_ESTATE,OWN,1.0
692652,F,30.0,0.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,3.0
850192,M,48.0,3.0,2.0,1.0,1.0,16.0,CAR_OTHER,FREE,2.0
1106113,F,55.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,OWN,4.0
666767,M,54.0,3.0,1.0,0.0,1.0,10.0,CAR_OTHER,OWN,3.0
809506,F,31.0,0.0,1.0,1.0,1.0,4.0,CAR_OTHER,RENT,3.0
1063228,F,44.0,3.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,4.0
1213775,F,45.0,1.0,1.0,1.0,0.0,9.0,CAR_OTHER,OWN,2.0
381559,M,33.0,2.0,2.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,3.0
1234835,M,47.0,3.0,1.0,1.0,1.0,5.0,REAL_ESTATE,OWN,2.0
228916,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
1059993,M,56.0,2.0,2.0,1.0,1.0,6.0,UNKNOWN,FREE,5.0
50430,M,28.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0
430323,M,55.0,2.0,2.0,1.0,1.0,8.0,SAVINGS_INSURANCE,OWN,4.0
141138,M,34.0,3.0,1.0,1.0,1.0,12.0,CAR_OTHER,OWN,3.0
923642,M,42.0,2.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0
1283331,F,29.0,1.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,2.0
875332,M,19.0,,1.0,0.0,1.0,1.0,CAR_OTHER,RENT,3.0
1291443,M,35.0,1.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,4.0
698664,F,36.0,0.0,1.0,0.0,0.0,3.0,SAVINGS_INSURANCE,OWN,3.0
948337,F,29.0,3.0,1.0,0.0,1.0,7.0,REAL_ESTATE,OWN,2.0
760116,F,34.0,3.0,2.0,0.0,1.0,4.0,REAL_ESTATE,OWN,3.0
824277,F,44.0,3.0,1.0,1.0,1.0,3.0,REAL_ESTATE,OWN,4.0
259853,F,49.0,3.0,1.0,1.0,1.0,2.0,CAR_OTHER,FREE,3.0
562725,F,55.0,3.0,1.0,1.0,1.0,3.0,CAR_OTHER,OWN,4.0
1031572,M,22.0,1.0,1.0,1.0,1.0,3.0,SAVINGS_INSURANCE,,1.0
48652,,38.0,3.0,1.0,1.0,1.0,7.0,CAR_OTHER,OWN,5.0
760963,M,52.0,2.0,1.0,1.0,1.0,9.0,CAR_OTHER,OWN,4.0
332259,,34.0,1.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,1.0
1281972,F,29.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
73000,M,48.0,3.0,2.0,1.0,1.0,12.0,SAVINGS_INSURANCE,FREE,4.0
1120414,M,54.0,3.0,2.0,1.0,1.0,9.0,CAR_OTHER,OWN,4.0
1015213,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
614966,M,41.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,2.0
1051392,M,29.0,1.0,1.0,0.0,1.0,9.0,SAVINGS_INSURANCE,OWN,4.0
754428,M,22.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,RENT,2.0
737532,F,46.0,3.0,1.0,0.0,1.0,9.0,CAR_OTHER,OWN,4.0
258075,M,29.0,0.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,1.0
708673,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
879447,M,55.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,FREE,5.0
491155,M,40.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,2.0
861452,F,21.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,2.0
419533,F,40.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,4.0
701581,M,48.0,2.0,1.0,1.0,1.0,10.0,UNKNOWN,OWN,5.0
574588,M,28.0,0.0,1.0,,1.0,3.0,REAL_ESTATE,RENT,2.0
1076168,F,41.0,3.0,1.0,0.0,1.0,12.0,SAVINGS_INSURANCE,OWN,2.0
928047,F,52.0,3.0,1.0,1.0,1.0,8.0,UNKNOWN,FREE,4.0
153621,F,22.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
441952,M,39.0,3.0,1.0,0.0,,0.0,CAR_OTHER,OWN,2.0
647672,M,55.0,1.0,2.0,1.0,1.0,10.0,UNKNOWN,OWN,4.0
143116,F,34.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,RENT,2.0
822959,F,57.0,3.0,2.0,1.0,1.0,9.0,CAR_OTHER,FREE,5.0
592098,M,20.0,3.0,1.0,0.0,1.0,2.0,CAR_OTHER,OWN,2.0
1142868,M,47.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,4.0
1124154,F,27.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,2.0
141711,F,46.0,3.0,2.0,1.0,1.0,6.0,UNKNOWN,OWN,4.0
1201515,M,36.0,3.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,4.0
165055,M,30.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
566136,F,57.0,3.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,4.0
1313454,F,28.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
914650,F,46.0,2.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
464235,M,49.0,3.0,2.0,1.0,1.0,9.0,CAR_OTHER,OWN,3.0
525217,F,31.0,3.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,OWN,2.0
347495,M,42.0,3.0,1.0,1.0,1.0,4.0,SAVINGS_INSURANCE,OWN,4.0
535129,M,38.0,3.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,4.0
997102,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0
465569,F,37.0,1.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,2.0
1149486,M,44.0,3.0,1.0,1.0,1.0,3.0,CAR_OTHER,OWN,3.0
299615,F,29.0,3.0,1.0,1.0,1.0,0.0,REAL_ESTATE,OWN,2.0
456916,F,26.0,1.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,1.0
998753,F,46.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,1.0
62880,M,37.0,1.0,1.0,0.0,1.0,8.0,CAR_OTHER,OWN,3.0
667214,F,47.0,1.0,1.0,1.0,1.0,0.0,UNKNOWN,OWN,3.0
1292097,M,26.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0
982509,F,57.0,1.0,2.0,1.0,1.0,1.0,CAR_OTHER,OWN,3.0
1023444,F,35.0,3.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0
112350,F,19.0,3.0,1.0,0.0,1.0,6.0,REAL_ESTATE,RENT,1.0
14715,F,46.0,3.0,1.0,0.0,1.0,9.0,CAR_OTHER,OWN,4.0
1133592,M,43.0,3.0,1.0,1.0,0.0,6.0,SAVINGS_INSURANCE,OWN,4.0
320655,F,41.0,3.0,1.0,1.0,1.0,1.0,CAR_OTHER,OWN,3.0
1013426,M,30.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,RENT,2.0
790974,M,31.0,3.0,1.0,1.0,1.0,1.0,CAR_OTHER,OWN,3.0
277004,M,51.0,2.0,2.0,0.0,1.0,5.0,UNKNOWN,OWN,4.0
1163199,F,43.0,3.0,1.0,1.0,1.0,1.0,SAVINGS_INSURANCE,FREE,5.0
857240,M,43.0,1.0,2.0,1.0,1.0,9.0,CAR_OTHER,OWN,5.0
703438,F,20.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,RENT,2.0
986626,M,36.0,3.0,1.0,0.0,1.0,5.0,UNKNOWN,OWN,4.0
904177,F,43.0,3.0,1.0,0.0,1.0,8.0,UNKNOWN,OWN,4.0
580610,F,30.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,1.0
558429,M,36.0,2.0,2.0,0.0,1.0,2.0,REAL_ESTATE,OWN,2.0
912302,F,40.0,0.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,4.0
783652,M,31.0,3.0,1.0,0.0,1.0,5.0,CAR_OTHER,RENT,2.0
531042,F,38.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,3.0
999721,M,48.0,3.0,1.0,1.0,1.0,11.0,UNKNOWN,FREE,5.0
50395,F,36.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0
215686,F,25.0,1.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,3.0
132455,M,26.0,3.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,OWN,2.0
928556,F,19.0,3.0,1.0,0.0,1.0,5.0,REAL_ESTATE,OWN,2.0
914833,M,50.0,0.0,1.0,1.0,1.0,5.0,CAR_OTHER,OWN,3.0
733312,M,37.0,2.0,2.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,3.0
467179,M,22.0,3.0,1.0,0.0,1.0,3.0,REAL_ESTATE,OWN,2.0
1128767,M,34.0,3.0,1.0,0.0,1.0,6.0,CAR_OTHER,FREE,2.0
1309747,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0
1187867,F,38.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,2.0
636727,F,36.0,3.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,RENT,3.0
132351,F,39.0,3.0,1.0,0.0,1.0,2.0,UNKNOWN,FREE,2.0
985681,F,33.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,FREE,3.0
603648,M,28.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,FREE,4.0
135146,F,45.0,1.0,1.0,1.0,1.0,6.0,UNKNOWN,OWN,4.0
48180,F,19.0,3.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,3.0
653288,M,42.0,2.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,4.0
280066,M,43.0,3.0,1.0,0.0,0.0,2.0,SAVINGS_INSURANCE,OWN,3.0
1032146,M,41.0,1.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,4.0
628090,M,24.0,1.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,RENT,3.0
71180,M,53.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,FREE,5.0
1266348,M,65.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,FREE,3.0
1240094,M,35.0,1.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,RENT,3.0
1002736,M,54.0,3.0,2.0,1.0,1.0,11.0,CAR_OTHER,OWN,5.0
954396,M,46.0,3.0,1.0,1.0,1.0,5.0,SAVINGS_INSURANCE,FREE,1.0
941310,M,42.0,3.0,1.0,0.0,1.0,6.0,CAR_OTHER,OWN,3.0
790785,F,21.0,3.0,1.0,1.0,1.0,5.0,SAVINGS_INSURANCE,OWN,2.0
871506,M,27.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,2.0
1230810,M,35.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,FREE,2.0
948506,F,27.0,1.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,2.0
1111476,M,40.0,2.0,2.0,1.0,1.0,5.0,SAVINGS_INSURANCE,OWN,5.0
902127,F,23.0,3.0,1.0,0.0,1.0,7.0,REAL_ESTATE,OWN,3.0
137551,F,21.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
1264715,F,38.0,3.0,1.0,1.0,1.0,7.0,CAR_OTHER,FREE,5.0
132082,F,25.0,3.0,2.0,0.0,1.0,5.0,CAR_OTHER,OWN,1.0
368521,M,34.0,3.0,1.0,1.0,1.0,4.0,SAVINGS_INSURANCE,OWN,3.0
1136526,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
628353,M,25.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,2.0
860413,F,31.0,3.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,3.0
315103,M,20.0,3.0,1.0,0.0,0.0,3.0,REAL_ESTATE,OWN,1.0
834352,M,52.0,2.0,1.0,1.0,1.0,8.0,UNKNOWN,FREE,5.0
1236133,F,46.0,3.0,1.0,1.0,1.0,12.0,CAR_OTHER,FREE,3.0
264652,M,29.0,3.0,1.0,1.0,1.0,2.0,SAVINGS_INSURANCE,OWN,3.0
1056283,M,30.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0
657733,F,31.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,1.0
1072000,F,30.0,1.0,1.0,1.0,1.0,3.0,CAR_OTHER,OWN,2.0
475708,F,35.0,2.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,4.0
728146,M,44.0,3.0,2.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0
798307,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
374561,F,49.0,3.0,1.0,1.0,1.0,5.0,REAL_ESTATE,OWN,2.0
852654,F,46.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,4.0
1271896,F,45.0,3.0,2.0,1.0,1.0,7.0,CAR_OTHER,OWN,4.0
783074,M,30.0,2.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
511538,M,47.0,1.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,3.0
287839,M,61.0,3.0,2.0,1.0,1.0,7.0,UNKNOWN,FREE,4.0
737474,M,37.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,2.0
764025,M,40.0,3.0,1.0,1.0,1.0,7.0,CAR_OTHER,OWN,3.0
1270774,F,35.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0
1194560,F,36.0,3.0,1.0,0.0,1.0,3.0,REAL_ESTATE,RENT,3.0
353836,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
125897,F,19.0,3.0,1.0,0.0,1.0,6.0,REAL_ESTATE,RENT,2.0
609317,F,31.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,3.0
689526,M,23.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,FREE,3.0
696450,M,34.0,0.0,1.0,1.0,1.0,5.0,CAR_OTHER,OWN,2.0
199683,F,35.0,3.0,1.0,0.0,1.0,2.0,,OWN,3.0
591797,M,36.0,2.0,2.0,1.0,1.0,4.0,CAR_OTHER,OWN,4.0
