ID,CHECKING_BALANCE,PAYMENT_TERM,CREDIT_HISTORY,LOAN_PURPOSE,LOAN_AMOUNT,EXISTING_SAVINGS,EMPLOYMENT_DURATION,INSTALLMENT_PERCENT,SEX,OTHERS_ON_LOAN,CURRENT_RESIDENCE_DURATION,PROPERTY,AGE,INSTALLMENT_PLANS,HOUSING,EXISTING_CREDITS_COUNT,JOB_TYPE,DEPENDENTS,TELEPHONE,FOREIGN_WORKER,ALLOW
443380,-865.03,837,CREDITS_PAID_TO_DATE,FURNITURE,1459,88.97,6,3,M,NONE,2,CAR_OTHER,41,STORES,OWN,2,1,1,1,1,TO_FILL
1220813,NO_CHECKING,1110,CREDITS_PAID_TO_DATE,EDUCATION,5120,661.78,4,3,M,NONE,3,SAVINGS_INSURANCE,34,NONE,OWN,1,3,2,0,1,TO_FILL
518161,163.77,960,CREDITS_PAID_TO_DATE,BUSINESS,3283,197.6,4,2,M,NONE,1,CAR_OTHER,31,NONE,OWN,1,3,1,0,1,TO_FILL
1101977,NO_CHECKING,660,CREDITS_PAID_TO_DATE,RADIO_TV,1131,368.85,4,2,M,NONE,3,CAR_OTHER,31,NONE,OWN,1,3,1,1,1,TO_FILL
331039,NO_CHECKING,775,PRIOR_PAYMENTS_DELAYED,RADIO_TV,7515,1389.6,5,4,M,NONE,4,UNKNOWN,34,STORES,RENT,1,1,2,0,1,TO_FILL
1235521,-406.29,310,ALL_CREDITS_PAID_BACK,CAR_USED,2323,201.52,0,2,M,NONE,2,CAR_OTHER,19,BANK,RENT,1,0,1,0,1,TO_FILL
134208,55.27,510,PRIOR_PAYMENTS_DELAYED,CAR_NEW,3879,80.96,0,3,F,CO-APPLICANT,4,SAVINGS_INSURANCE,40,NONE,OWN,1,3,1,1,1,TO_FILL
724873,49.85,124,ALL_CREDITS_PAID_BACK,CAR_NEW,576,221.82,0,2,M,NONE,3,REAL_ESTATE,19,STORES,RENT,1,1,1,0,1,TO_FILL
57636,130.87,180,PRIOR_PAYMENTS_DELAYED,CAR_NEW,3452,81.77,7,3,M,CO-APPLICANT,4,CAR_OTHER,48,NONE,OWN,1,3,1,0,1,TO_FILL
6530,200.89,990,CREDITS_PAID_TO_DATE,REPAIRS,3946,8.52,6,2,F,NONE,2,CAR_OTHER,33,STORES,OWN,1,1,1,0,1,TO_FILL
1186617,-172.3,217,ALL_CREDITS_PAID_BACK,CAR_NEW,250,24.25,4,1,M,NONE,2,REAL_ESTATE,19,STORES,OWN,1,3,1,0,1,TO_FILL
381284,-1364.7,124,ALL_CREDITS_PAID_BACK,CAR_NEW,250,7.47,2,2,M,NONE,2,REAL_ESTATE,21,NONE,RENT,1,3,1,0,1,TO_FILL
263796,-1164.16,124,ALL_CREDITS_PAID_BACK,CAR_NEW,250,91.2,0,2,M,NONE,2,SAVINGS_INSURANCE,19,NONE,RENT,1,2,1,0,1,TO_FILL
431808,NO_CHECKING,806,OUTSTANDING_CREDIT,OTHER,6324,621.56,8,4,M,NONE,4,UNKNOWN,52,NONE,FREE,2,2,1,1,1,TO_FILL
714799,31.08,870,CREDITS_PAID_TO_DATE,RADIO_TV,3617,128.78,9,3,M,NONE,2,SAVINGS_INSURANCE,34,NONE,OWN,2,3,2,0,1,TO_FILL
340291,-243.93,570,CREDITS_PAID_TO_DATE,RADIO_TV,1080,47.27,4,3,F,NONE,3,SAVINGS_INSURANCE,43,NONE,RENT,1,3,1,1,1,TO_FILL
541470,NO_CHECKING,690,PRIOR_PAYMENTS_DELAYED,EDUCATION,3230,192.99,7,4,M,NONE,4,CAR_OTHER,34,NONE,OWN,1,2,1,0,1,TO_FILL
639524,-289.8,870,OUTSTANDING_CREDIT,APPLIANCES,3237,2948.63,10,3,M,NONE,4,SAVINGS_INSURANCE,31,NONE,OWN,2,3,1,0,1,TO_FILL
63795,NO_CHECKING,279,PRIOR_PAYMENTS_DELAYED,RADIO_TV,3533,1956.81,8,3,M,NONE,4,CAR_OTHER,38,NONE,OWN,1,3,1,0,1,TO_FILL
121270,13.29,690,OUTSTANDING_CREDIT,FURNITURE,5180,4106.81,0,3,M,NONE,2,UNKNOWN,46,NONE,OWN,2,3,1,1,1,TO_FILL
257086,85.47,775,CREDITS_PAID_TO_DATE,RADIO_TV,3009,27.45,6,3,M,NONE,1,CAR_OTHER,23,NONE,OWN,1,3,1,0,1,TO_FILL
1157049,-353.11,465,CREDITS_PAID_TO_DATE,APPLIANCES,1069,47.77,0,2,F,NONE,3,REAL_ESTATE,34,NONE,OWN,1,3,1,0,1,TO_FILL
857443,167.02,651,OUTSTANDING_CREDIT,CAR_USED,2275,208.2,6,3,M,NONE,4,CAR_OTHER,44,STORES,RENT,1,3,2,1,1,TO_FILL
690427,-141.97,713,CREDITS_PAID_TO_DATE,CAR_NEW,250,6.2,0,1,F,CO-APPLICANT,2,REAL_ESTATE,33,STORES,OWN,1,3,1,0,1,TO_FILL
358250,21.1,570,PRIOR_PAYMENTS_DELAYED,CAR_USED,4215,138.83,4,3,F,NONE,2,SAVINGS_INSURANCE,40,NONE,OWN,1,3,1,0,1,TO_FILL
138821,NO_CHECKING,1209,PRIOR_PAYMENTS_DELAYED,OTHER,7929,1655.22,10,5,M,CO-APPLICANT,4,CAR_OTHER,44,NONE,FREE,2,2,1,0,1,TO_FILL
809132,NO_CHECKING,870,ALL_CREDITS_PAID_BACK,REPAIRS,3972,201.43,7,4,F,NONE,4,CAR_OTHER,39,NONE,OWN,2,3,2,1,1,TO_FILL
947132,-201.73,270,PRIOR_PAYMENTS_DELAYED,CAR_NEW,332,954.51,3,2,M,NONE,3,REAL_ESTATE,27,NONE,OWN,1,3,1,0,1,TO_FILL
736105,NO_CHECKING,868,OUTSTANDING_CREDIT,APPLIANCES,5069,903.15,5,4,M,NONE,3,CAR_OTHER,50,NONE,FREE,2,3,1,1,1,TO_FILL
190175,60.67,450,NO_CREDITS,CAR_NEW,476,310.43,0,1,M,NONE,2,REAL_ESTATE,21,NONE,RENT,2,3,1,0,1,TO_FILL
475311,NO_CHECKING,630,CREDITS_PAID_TO_DATE,CAR_USED,1191,279.84,5,4,F,NONE,4,REAL_ESTATE,30,NONE,OWN,1,3,1,0,1,TO_FILL
795245,NO_CHECKING,806,PRIOR_PAYMENTS_DELAYED,APPLIANCES,3108,UNKNOWN,15,3,M,NONE,4,SAVINGS_INSURANCE,49,BANK,OWN,2,0,1,0,1,TO_FILL
778765,-235.81,279,ALL_CREDITS_PAID_BACK,VACATION,250,466.45,7,3,F,NONE,1,REAL_ESTATE,19,NONE,OWN,2,3,1,0,1,TO_FILL
773987,NO_CHECKING,1488,OUTSTANDING_CREDIT,RADIO_TV,7897,49376.19,7,5,F,CO-APPLICANT,3,UNKNOWN,58,BANK,OWN,2,0,2,1,1,TO_FILL
1129470,-242.78,120,NO_CREDITS,CAR_NEW,737,73.29,0,2,M,NONE,2,REAL_ESTATE,19,STORES,RENT,1,1,1,0,1,TO_FILL
86255,-899.24,124,ALL_CREDITS_PAID_BACK,EDUCATION,250,311.92,0,1,M,NONE,2,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
352306,NO_CHECKING,248,CREDITS_PAID_TO_DATE,CAR_NEW,3676,14673.75,2,2,M,NONE,4,CAR_OTHER,31,NONE,RENT,1,3,1,0,1,TO_FILL
84365,70.05,124,ALL_CREDITS_PAID_BACK,CAR_NEW,332,37.55,4,2,M,NONE,3,REAL_ESTATE,19,NONE,RENT,1,2,1,0,1,TO_FILL
222200,NO_CHECKING,775,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4056,128.87,3,4,M,NONE,2,REAL_ESTATE,28,NONE,OWN,1,2,1,0,1,TO_FILL
1073168,NO_CHECKING,806,OUTSTANDING_CREDIT,FURNITURE,5461,926.21,7,4,M,NONE,5,SAVINGS_INSURANCE,50,NONE,OWN,1,2,1,0,1,TO_FILL
1215258,NO_CHECKING,930,PRIOR_PAYMENTS_DELAYED,APPLIANCES,4565,131.5,7,4,F,NONE,4,CAR_OTHER,46,STORES,OWN,1,1,2,1,1,TO_FILL
348288,-211.19,240,PRIOR_PAYMENTS_DELAYED,CAR_NEW,4334,44.83,1,1,M,NONE,2,UNKNOWN,45,STORES,OWN,1,3,1,0,1,TO_FILL
884553,NO_CHECKING,1054,PRIOR_PAYMENTS_DELAYED,APPLIANCES,5605,706.25,5,4,F,NONE,4,CAR_OTHER,43,BANK,RENT,2,0,1,0,1,TO_FILL
170659,NO_CHECKING,1395,OUTSTANDING_CREDIT,EDUCATION,5484,866.2,5,5,M,NONE,3,CAR_OTHER,33,NONE,OWN,1,3,1,1,1,TO_FILL
1228270,49.81,434,PRIOR_PAYMENTS_DELAYED,BUSINESS,1740,268.42,1,3,M,NONE,2,CAR_OTHER,30,NONE,OWN,1,3,1,1,1,TO_FILL
570575,-148.61,372,ALL_CREDITS_PAID_BACK,FURNITURE,1248,0.59,2,2,F,NONE,2,SAVINGS_INSURANCE,37,NONE,OWN,1,3,1,0,1,TO_FILL
573565,NO_CHECKING,1054,CREDITS_PAID_TO_DATE,APPLIANCES,4153,1565.94,4,2,F,NONE,2,CAR_OTHER,33,NONE,OWN,1,3,1,1,1,TO_FILL
1248613,2185.46,1054,ALL_CREDITS_PAID_BACK,RADIO_TV,5287,75.19,6,3,F,NONE,3,CAR_OTHER,36,NONE,OWN,2,3,1,0,1,TO_FILL
154089,113.54,434,CREDITS_PAID_TO_DATE,VACATION,3011,77.28,6,2,M,NONE,3,CAR_OTHER,41,NONE,OWN,1,3,1,0,1,TO_FILL
1017093,-40.49,120,NO_CREDITS,FURNITURE,250,38.69,0,1,M,NONE,1,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
1067705,25.33,390,CREDITS_PAID_TO_DATE,FURNITURE,4218,108.99,0,3,F,NONE,2,SAVINGS_INSURANCE,31,STORES,OWN,2,3,1,0,1,TO_FILL
1175831,6588.46,620,ALL_CREDITS_PAID_BACK,FURNITURE,654,844.8,0,3,M,NONE,3,SAVINGS_INSURANCE,21,NONE,OWN,1,3,1,0,1,TO_FILL
798142,NO_CHECKING,1116,PRIOR_PAYMENTS_DELAYED,RADIO_TV,6334,517.07,6,3,F,NONE,3,CAR_OTHER,51,NONE,OWN,2,3,1,1,1,TO_FILL
1034581,-678.03,120,CREDITS_PAID_TO_DATE,EDUCATION,251,67.86,5,3,M,NONE,2,SAVINGS_INSURANCE,34,NONE,OWN,2,2,1,1,1,TO_FILL
812998,112.27,960,OUTSTANDING_CREDIT,FURNITURE,5884,405.39,8,4,M,NONE,4,CAR_OTHER,38,STORES,OWN,2,1,1,1,1,TO_FILL
151092,-1364.27,279,ALL_CREDITS_PAID_BACK,CAR_USED,250,222.43,0,2,M,NONE,1,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
502951,-597.79,750,CREDITS_PAID_TO_DATE,FURNITURE,699,48.14,1,2,M,NONE,3,SAVINGS_INSURANCE,31,NONE,RENT,1,3,1,1,1,TO_FILL
1217832,NO_CHECKING,930,PRIOR_PAYMENTS_DELAYED,FURNITURE,8173,443.81,6,4,M,CO-APPLICANT,4,UNKNOWN,62,NONE,FREE,2,3,1,1,0,TO_FILL
388151,-785.55,434,PRIOR_PAYMENTS_DELAYED,CAR_NEW,3939,97.57,2,3,M,NONE,3,CAR_OTHER,34,NONE,OWN,1,3,1,1,1,TO_FILL
607455,2880.5,630,CREDITS_PAID_TO_DATE,FURNITURE,7148,27.8,4,3,F,NONE,4,CAR_OTHER,43,NONE,OWN,1,3,1,0,1,TO_FILL
704792,-68.09,124,ALL_CREDITS_PAID_BACK,CAR_NEW,250,81.18,0,1,M,NONE,1,REAL_ESTATE,22,STORES,RENT,1,3,1,0,1,TO_FILL
875719,-444.55,540,PRIOR_PAYMENTS_DELAYED,RADIO_TV,1115,6218.23,1,1,M,NONE,3,CAR_OTHER,29,STORES,OWN,1,3,1,1,1,TO_FILL
49780,114.16,744,OUTSTANDING_CREDIT,RADIO_TV,3091,765.35,0,2,M,NONE,3,SAVINGS_INSURANCE,37,BANK,RENT,2,1,2,1,1,TO_FILL
685972,109.26,713,OUTSTANDING_CREDIT,CAR_USED,3983,218.01,7,4,F,NONE,4,CAR_OTHER,26,STORES,OWN,1,1,1,0,1,TO_FILL
11467,NO_CHECKING,1140,OUTSTANDING_CREDIT,OTHER,6086,UNKNOWN,10,4,F,CO-APPLICANT,5,UNKNOWN,44,STORES,RENT,2,1,2,1,1,TO_FILL
780664,-62.68,510,CREDITS_PAID_TO_DATE,VACATION,1984,40.19,0,3,F,NONE,2,CAR_OTHER,35,NONE,OWN,1,3,1,0,1,TO_FILL
489320,-1482.49,870,CREDITS_PAID_TO_DATE,CAR_USED,4855,34.46,6,4,M,NONE,2,CAR_OTHER,30,NONE,FREE,2,3,1,0,1,TO_FILL
197086,-1303.81,124,ALL_CREDITS_PAID_BACK,CAR_NEW,1000,97.41,4,1,M,NONE,2,REAL_ESTATE,22,STORES,RENT,1,3,1,0,1,TO_FILL
221762,18.21,120,ALL_CREDITS_PAID_BACK,CAR_USED,250,41.37,1,2,F,NONE,2,REAL_ESTATE,19,NONE,OWN,1,3,1,0,1,TO_FILL
485344,-117.29,682,CREDITS_PAID_TO_DATE,CAR_USED,2080,979.36,5,3,F,NONE,1,SAVINGS_INSURANCE,36,STORES,OWN,1,3,1,0,1,TO_FILL
1237773,133.71,540,PRIOR_PAYMENTS_DELAYED,FURNITURE,3493,45.4,1,2,M,NONE,1,CAR_OTHER,30,NONE,RENT,1,3,1,0,1,TO_FILL
726014,-297.55,330,CREDITS_PAID_TO_DATE,VACATION,3765,297.14,0,3,F,NONE,3,REAL_ESTATE,34,NONE,RENT,2,2,1,0,1,TO_FILL
898646,-56.46,372,CREDITS_PAID_TO_DATE,CAR_USED,3935,634.28,6,3,F,NONE,2,CAR_OTHER,34,STORES,RENT,1,3,1,0,1,TO_FILL
1094535,128.51,450,PRIOR_PAYMENTS_DELAYED,RETRAINING,3044,730.23,1,3,M,NONE,3,SAVINGS_INSURANCE,34,NONE,OWN,1,2,1,1,1,TO_FILL
226727,NO_CHECKING,570,OUTSTANDING_CREDIT,APPLIANCES,1939,815.35,1,3,M,NONE,2,SAVINGS_INSURANCE,31,NONE,FREE,1,3,1,1,1,TO_FILL
1203257,-18.59,124,ALL_CREDITS_PAID_BACK,CAR_NEW,1008,97.77,0,1,F,NONE,1,REAL_ESTATE,20,NONE,RENT,1,3,1,0,1,TO_FILL
163166,-139.42,558,CREDITS_PAID_TO_DATE,VACATION,5951,50.86,0,3,F,NONE,2,SAVINGS_INSURANCE,20,STORES,RENT,1,1,1,0,1,TO_FILL
1023559,NO_CHECKING,990,PRIOR_PAYMENTS_DELAYED,APPLIANCES,7072,1207.5,8,4,M,CO-APPLICANT,3,SAVINGS_INSURANCE,41,NONE,FREE,2,3,2,1,1,TO_FILL
1031180,NO_CHECKING,806,PRIOR_PAYMENTS_DELAYED,BUSINESS,5941,UNKNOWN,8,5,M,NONE,4,CAR_OTHER,52,NONE,OWN,2,3,2,1,1,TO_FILL
365819,-214.87,434,ALL_CREDITS_PAID_BACK,CAR_NEW,496,43.81,7,3,F,NONE,1,REAL_ESTATE,34,STORES,RENT,1,3,1,0,1,TO_FILL
93848,NO_CHECKING,744,PRIOR_PAYMENTS_DELAYED,RADIO_TV,6302,198.07,0,4,F,CO-APPLICANT,3,SAVINGS_INSURANCE,45,NONE,OWN,1,3,1,0,1,TO_FILL
1271505,0,496,CREDITS_PAID_TO_DATE,CAR_USED,3719,121.8,2,2,M,NONE,3,SAVINGS_INSURANCE,30,NONE,OWN,2,3,1,0,1,TO_FILL
1019126,160.71,120,ALL_CREDITS_PAID_BACK,CAR_NEW,250,540.29,0,1,M,NONE,1,REAL_ESTATE,30,NONE,RENT,1,3,1,0,1,TO_FILL
992973,NO_CHECKING,775,PRIOR_PAYMENTS_DELAYED,RADIO_TV,6690,276.04,3,3,M,NONE,4,CAR_OTHER,45,NONE,OWN,1,2,1,0,1,TO_FILL
945412,-392.02,420,ALL_CREDITS_PAID_BACK,CAR_USED,1872,88.85,0,2,F,NONE,2,SAVINGS_INSURANCE,23,NONE,OWN,1,3,1,0,1,TO_FILL
1226464,-118.45,120,ALL_CREDITS_PAID_BACK,CAR_NEW,250,38.23,0,1,F,NONE,1,REAL_ESTATE,23,STORES,RENT,1,3,1,0,1,TO_FILL
1024184,23.42,360,PRIOR_PAYMENTS_DELAYED,RADIO_TV,1854,43.48,7,2,F,NONE,3,SAVINGS_INSURANCE,32,NONE,OWN,1,3,1,0,1,TO_FILL
99799,0,372,CREDITS_PAID_TO_DATE,VACATION,3349,815.89,0,1,M,NONE,3,REAL_ESTATE,20,NONE,RENT,1,3,1,0,1,TO_FILL
54543,NO_CHECKING,1050,PRIOR_PAYMENTS_DELAYED,REPAIRS,5601,UNKNOWN,7,4,M,NONE,5,CAR_OTHER,42,NONE,RENT,2,3,1,1,1,TO_FILL
894565,195.86,450,PRIOR_PAYMENTS_DELAYED,RADIO_TV,250,1810.73,2,3,M,NONE,4,REAL_ESTATE,26,STORES,OWN,2,1,2,1,1,TO_FILL
119492,60.64,150,PRIOR_PAYMENTS_DELAYED,FURNITURE,250,43.83,2,1,M,NONE,1,REAL_ESTATE,25,NONE,RENT,1,3,1,1,1,TO_FILL
511087,-506.48,434,ALL_CREDITS_PAID_BACK,CAR_USED,2468,6.09,4,2,F,CO-APPLICANT,1,REAL_ESTATE,26,BANK,OWN,1,1,1,0,1,TO_FILL
328117,4058.8,1080,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4469,420.45,8,4,M,NONE,2,SAVINGS_INSURANCE,34,NONE,OWN,2,3,1,1,1,TO_FILL
1260130,-947.2,248,ALL_CREDITS_PAID_BACK,CAR_NEW,443,20.36,0,1,M,NONE,1,REAL_ESTATE,19,BANK,RENT,1,1,1,0,1,TO_FILL
464667,144.87,960,CREDITS_PAID_TO_DATE,FURNITURE,2165,266.0,4,2,F,CO-APPLICANT,3,SAVINGS_INSURANCE,37,BANK,OWN,1,1,1,0,1,TO_FILL
475603,NO_CHECKING,1350,OUTSTANDING_CREDIT,EDUCATION,6607,2388.57,9,5,M,CO-APPLICANT,5,UNKNOWN,53,STORES,FREE,2,1,2,1,1,TO_FILL
1124728,NO_CHECKING,1140,PRIOR_PAYMENTS_DELAYED,FURNITURE,7176,732.7,10,5,M,CO-APPLICANT,5,SAVINGS_INSURANCE,50,NONE,OWN,2,3,1,0,1,TO_FILL
625737,NO_CHECKING,1302,OUTSTANDING_CREDIT,REPAIRS,6617,5982.72,8,5,M,CO-APPLICANT,5,UNKNOWN,60,NONE,FREE,3,3,2,1,1,TO_FILL
1103465,-81.96,155,PRIOR_PAYMENTS_DELAYED,CAR_USED,250,96.72,0,1,F,NONE,2,REAL_ESTATE,21,NONE,RENT,1,3,1,0,1,TO_FILL
197598,155.13,1023,PRIOR_PAYMENTS_DELAYED,APPLIANCES,2428,249.58,11,4,M,NONE,4,CAR_OTHER,35,NONE,OWN,1,3,1,0,1,TO_FILL
504628,8179.86,992,PRIOR_PAYMENTS_DELAYED,CAR_USED,7910,1747.31,9,5,M,NONE,3,CAR_OTHER,36,NONE,OWN,2,3,1,0,1,TO_FILL
476051,-1802.58,155,PRIOR_PAYMENTS_DELAYED,FURNITURE,2812,93.96,1,3,M,NONE,3,CAR_OTHER,29,NONE,RENT,1,2,1,0,1,TO_FILL
619503,0,540,CREDITS_PAID_TO_DATE,CAR_USED,1200,67.7,0,2,F,NONE,2,REAL_ESTATE,19,NONE,OWN,1,3,1,0,1,TO_FILL
56111,40.09,558,CREDITS_PAID_TO_DATE,CAR_NEW,250,60.4,0,2,F,NONE,2,REAL_ESTATE,24,NONE,OWN,1,3,1,0,1,TO_FILL
823819,-1328.88,124,CREDITS_PAID_TO_DATE,CAR_USED,250,79.36,0,1,M,NONE,2,REAL_ESTATE,23,BANK,RENT,1,1,1,0,1,TO_FILL
1267183,0,527,CREDITS_PAID_TO_DATE,CAR_NEW,6382,659.34,7,3,M,NONE,2,CAR_OTHER,32,NONE,OWN,3,3,1,0,1,TO_FILL
479657,NO_CHECKING,1350,OUTSTANDING_CREDIT,EDUCATION,11254,15472.39,9,4,M,CO-APPLICANT,5,UNKNOWN,49,STORES,OWN,2,1,2,1,1,TO_FILL
869186,NO_CHECKING,750,PRIOR_PAYMENTS_DELAYED,EDUCATION,4296,167.31,0,3,M,NONE,4,CAR_OTHER,41,NONE,OWN,2,3,1,0,1,TO_FILL
637806,-170.92,589,CREDITS_PAID_TO_DATE,VACATION,1417,58.49,0,3,F,NONE,1,CAR_OTHER,33,NONE,RENT,1,3,1,0,1,TO_FILL
806072,1402.42,240,CREDITS_PAID_TO_DATE,CAR_NEW,250,517.29,3,2,M,NONE,2,SAVINGS_INSURANCE,22,BANK,RENT,1,0,1,0,1,TO_FILL
1234680,-113.89,279,PRIOR_PAYMENTS_DELAYED,CAR_USED,842,695.45,6,3,M,NONE,3,CAR_OTHER,32,NONE,OWN,1,3,2,1,1,TO_FILL
511603,NO_CHECKING,1178,PRIOR_PAYMENTS_DELAYED,REPAIRS,7468,UNKNOWN,5,4,M,CO-APPLICANT,5,CAR_OTHER,48,NONE,OWN,2,3,1,1,1,TO_FILL
1023208,-557.95,270,ALL_CREDITS_PAID_BACK,VACATION,250,43.32,0,1,M,NONE,1,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
912941,NO_CHECKING,810,CREDITS_PAID_TO_DATE,FURNITURE,3878,1514.4,4,3,M,NONE,2,REAL_ESTATE,48,STORES,OWN,2,1,1,1,1,TO_FILL
845504,-650.69,279,PRIOR_PAYMENTS_DELAYED,FURNITURE,1977,83.11,3,3,M,NONE,3,CAR_OTHER,38,NONE,OWN,2,3,1,1,1,TO_FILL
1086181,NO_CHECKING,651,OUTSTANDING_CREDIT,RADIO_TV,6474,UNKNOWN,9,5,F,NONE,5,CAR_OTHER,46,NONE,OWN,2,2,2,0,1,TO_FILL
986322,NO_CHECKING,1050,PRIOR_PAYMENTS_DELAYED,APPLIANCES,6512,UNKNOWN,7,5,M,NONE,5,UNKNOWN,41,NONE,FREE,2,2,2,1,1,TO_FILL
605978,-75.3,210,PRIOR_PAYMENTS_DELAYED,APPLIANCES,250,907.35,0,1,M,NONE,2,SAVINGS_INSURANCE,19,STORES,RENT,1,3,1,0,1,TO_FILL
1016861,-366.6,1200,CREDITS_PAID_TO_DATE,BUSINESS,2388,2275.8,2,3,F,NONE,3,SAVINGS_INSURANCE,21,STORES,OWN,2,3,1,0,1,TO_FILL
411140,NO_CHECKING,1050,PRIOR_PAYMENTS_DELAYED,APPLIANCES,5070,579.24,2,4,M,NONE,3,UNKNOWN,42,NONE,OWN,1,3,1,1,1,TO_FILL
607544,-540.59,744,CREDITS_PAID_TO_DATE,CAR_NEW,250,748.94,0,2,F,NONE,2,REAL_ESTATE,19,BANK,RENT,1,0,1,0,1,TO_FILL
481235,-204.0,124,ALL_CREDITS_PAID_BACK,CAR_USED,2086,84.72,0,2,F,NONE,2,SAVINGS_INSURANCE,29,NONE,OWN,1,3,1,0,1,TO_FILL
135040,-1824.23,589,CREDITS_PAID_TO_DATE,FURNITURE,2072,9.81,0,1,F,NONE,1,REAL_ESTATE,22,STORES,OWN,1,3,1,0,1,TO_FILL
144822,-69.07,420,PRIOR_PAYMENTS_DELAYED,CAR_NEW,1328,29.44,0,2,F,NONE,2,SAVINGS_INSURANCE,27,NONE,RENT,1,3,1,0,1,TO_FILL
288838,NO_CHECKING,1080,OUTSTANDING_CREDIT,RADIO_TV,8452,535.05,9,5,M,CO-APPLICANT,5,CAR_OTHER,50,NONE,FREE,2,2,1,1,1,TO_FILL
970887,-154.13,120,ALL_CREDITS_PAID_BACK,CAR_NEW,250,52.02,0,1,F,NONE,2,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
1023193,3429.39,1230,PRIOR_PAYMENTS_DELAYED,RADIO_TV,7078,UNKNOWN,6,3,M,NONE,3,UNKNOWN,42,NONE,FREE,2,3,2,1,1,TO_FILL
506957,NO_CHECKING,806,OUTSTANDING_CREDIT,VACATION,5205,UNKNOWN,9,5,M,NONE,5,CAR_OTHER,46,NONE,OWN,2,2,2,1,1,TO_FILL
78575,NO_CHECKING,1023,PRIOR_PAYMENTS_DELAYED,FURNITURE,4603,509.31,10,4,M,NONE,3,UNKNOWN,59,NONE,OWN,2,3,1,1,1,TO_FILL
958757,-306.5,217,PRIOR_PAYMENTS_DELAYED,FURNITURE,4690,100.18,6,2,M,NONE,1,CAR_OTHER,22,NONE,OWN,2,3,1,0,1,TO_FILL
996219,NO_CHECKING,1080,OUTSTANDING_CREDIT,RADIO_TV,6138,26610.86,9,5,M,CO-APPLICANT,5,CAR_OTHER,48,NONE,FREE,2,3,2,1,1,TO_FILL
164580,NO_CHECKING,372,OUTSTANDING_CREDIT,CAR_NEW,1197,UNKNOWN,1,3,M,CO-APPLICANT,3,REAL_ESTATE,40,BANK,RENT,1,1,1,0,1,TO_FILL
117751,-193.5,465,CREDITS_PAID_TO_DATE,CAR_NEW,763,8.01,0,2,F,NONE,1,SAVINGS_INSURANCE,29,STORES,OWN,1,3,1,0,1,TO_FILL
429622,0,630,OUTSTANDING_CREDIT,RADIO_TV,3364,375.86,3,2,F,NONE,1,SAVINGS_INSURANCE,44,STORES,RENT,2,3,2,1,1,TO_FILL
640996,-2535.67,496,PRIOR_PAYMENTS_DELAYED,APPLIANCES,5474,75.72,4,2,F,NONE,1,UNKNOWN,34,STORES,RENT,1,3,1,0,1,TO_FILL
1120545,-50.12,124,ALL_CREDITS_PAID_BACK,RADIO_TV,250,37.99,0,1,F,NONE,2,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
601624,NO_CHECKING,870,PRIOR_PAYMENTS_DELAYED,BUSINESS,4780,479.23,6,3,M,NONE,4,CAR_OTHER,42,NONE,FREE,1,3,1,0,1,TO_FILL
242605,NO_CHECKING,930,PRIOR_PAYMENTS_DELAYED,RADIO_TV,3555,954.4,3,3,M,NONE,4,CAR_OTHER,32,STORES,OWN,2,1,1,1,1,TO_FILL
464294,-988.13,217,NO_CREDITS,CAR_USED,250,43.56,0,2,M,NONE,2,REAL_ESTATE,19,BANK,RENT,1,1,1,0,1,TO_FILL
667379,-26.24,210,ALL_CREDITS_PAID_BACK,CAR_NEW,250,73.52,1,2,F,NONE,1,REAL_ESTATE,33,NONE,OWN,1,3,1,0,1,TO_FILL
1289866,-22.46,120,NO_CREDITS,REPAIRS,250,91.8,2,1,F,NONE,1,REAL_ESTATE,19,STORES,RENT,1,3,1,0,1,TO_FILL
721444,NO_CHECKING,1023,OUTSTANDING_CREDIT,OTHER,5253,2241.21,9,5,M,NONE,3,CAR_OTHER,43,NONE,OWN,2,3,1,1,1,TO_FILL
269026,-135.69,279,PRIOR_PAYMENTS_DELAYED,APPLIANCES,1512,45.33,6,3,F,NONE,3,CAR_OTHER,33,NONE,OWN,1,3,1,0,1,TO_FILL
607916,NO_CHECKING,690,OUTSTANDING_CREDIT,RADIO_TV,2420,876.81,11,3,M,NONE,4,SAVINGS_INSURANCE,38,NONE,OWN,1,3,1,1,1,TO_FILL
1238549,NO_CHECKING,744,PRIOR_PAYMENTS_DELAYED,APPLIANCES,4442,334.56,13,4,M,NONE,5,UNKNOWN,63,NONE,FREE,2,3,1,1,1,TO_FILL
960186,3332.7,690,CREDITS_PAID_TO_DATE,CAR_USED,3583,499.39,7,3,M,NONE,4,UNKNOWN,38,NONE,OWN,1,3,1,1,1,TO_FILL
